enterprise_id,enterprise_type,fiscal_quarter,revenue_inr,raw_material_cost,energy_cost,logistics_cost,labour_cost,opex_total,capex,gst_input_credit,gst_output_tax,gst_refund_claimed,gst_refund_anomaly,export_incentive_claimed,bank_od_utilization_pct,related_party_txn_pct,is_shell_entity
UDYAM-TN-02-21-0302002,Micro,2023Q1,997268,337628,98583,84900,176274,697384,15417,118811,179508,118811,0,24334,52.9,7.6,0
UDYAM-TN-02-21-0302002,Micro,2023Q2,1119472,351619,116882,94863,171131,734495,39884,127197,201505,127197,0,23864,85.8,7.6,0
UDYAM-TN-02-21-0302002,Micro,2023Q3,843530,280479,85136,72417,108014,546047,5242,86716,151835,86716,0,16313,32.1,7.6,0
UDYAM-TN-02-21-0302002,Micro,2023Q4,775023,349726,53964,56525,173004,633219,22026,99351,139504,99351,0,29793,14.4,7.6,0
UDYAM-TN-02-21-0302002,Micro,2024Q1,732030,340161,63113,61296,90184,554755,34721,91421,131765,91421,0,12238,92.8,7.6,0
UDYAM-TN-02-21-0302002,Micro,2024Q2,1239327,464081,144668,118715,150640,878103,15248,142435,223079,142435,0,22594,76.0,7.6,0
UDYAM-TN-02-21-0302002,Micro,2024Q3,966042,457004,60238,95994,215420,828656,13474,141753,173888,141753,0,839,53.7,7.6,0
UDYAM-TN-02-21-0302002,Micro,2024Q4,681819,240406,76513,63354,78404,458676,20522,79425,122727,79425,0,22582,50.8,7.6,0
UDYAM-TN-32-22-0246121,Small,2022Q1,5755098,2728441,426117,301588,578437,4034584,11762,662244,1035918,662244,0,207099,18.1,10.2,0
UDYAM-TN-32-22-0246121,Small,2022Q2,6573910,2013357,745041,442052,1407890,4608340,202441,829155,1183304,829155,0,247189,11.7,10.2,0
UDYAM-TN-32-22-0246121,Small,2022Q3,6759086,2403196,348245,657716,1551729,4960886,8673,715484,1216635,715484,0,221423,79.0,10.2,0
UDYAM-TN-32-22-0246121,Small,2022Q4,5424603,1940691,407580,406024,764385,3518681,247004,581681,976428,581681,0,87567,11.1,10.2,0
UDYAM-TN-32-22-0246121,Small,2023Q1,5232417,1700431,455377,323330,958334,3437472,49729,607489,941835,607489,0,168414,57.6,10.2,0
UDYAM-TN-32-22-0246121,Small,2023Q2,8423240,3617067,563534,802203,1928496,6911300,282363,1126809,1516183,1126809,0,354148,72.5,10.2,0
UDYAM-TN-32-22-0246121,Small,2023Q3,7223018,3324394,847240,629339,757392,5558365,63211,833754,1300143,833754,0,157707,38.7,10.2,0
UDYAM-TN-32-22-0246121,Small,2023Q4,4751251,2258844,562534,419953,983356,4224687,3017,675818,855225,675818,0,36829,74.5,10.2,0
UDYAM-TN-32-22-0246121,Small,2024Q1,7090477,2615031,557827,404488,1219088,4796435,237492,857117,1276286,857117,0,279079,52.9,10.2,0
UDYAM-TN-32-22-0246121,Small,2024Q2,8714286,3857097,978052,447038,1271167,6553354,255365,1111721,1568571,1111721,0,398468,69.7,10.2,0
UDYAM-TN-32-22-0246121,Small,2024Q3,5421954,1693777,408452,490983,955399,3548611,188280,577297,975952,577297,0,61825,78.6,10.2,0
UDYAM-TN-32-22-0246121,Small,2024Q4,5240888,2326980,600390,326127,1148508,4402004,55022,649976,943360,649976,0,187281,28.1,10.2,0
UDYAM-TN-07-20-0863618,Micro,2022Q1,533419,170424,63876,48714,68349,351363,5081,52117,96015,52117,0,9168,40.9,13.7,0
UDYAM-TN-07-20-0863618,Micro,2022Q2,862360,281401,74734,65291,106981,528406,1433,76411,155225,76411,0,17897,93.0,13.7,0
UDYAM-TN-07-20-0863618,Micro,2022Q3,541989,270410,52639,52584,118109,493741,24892,77000,97558,77000,0,10565,60.6,13.7,0
UDYAM-TN-07-20-0863618,Micro,2022Q4,476761,172987,34877,30644,68961,307469,379,52178,85817,52178,0,18102,48.4,13.7,0
UDYAM-TN-07-20-0863618,Micro,2023Q1,690842,323847,78886,67237,123656,593625,11707,86185,124351,86185,0,12338,18.3,13.7,0
UDYAM-TN-07-20-0863618,Micro,2023Q2,923573,419869,79371,48298,195676,743213,5683,108293,166243,108293,0,25021,92.8,13.7,0
UDYAM-TN-07-20-0863618,Micro,2023Q3,774455,286183,66412,53897,127696,534188,4212,84464,139402,84464,0,5993,84.0,13.7,0
UDYAM-TN-07-20-0863618,Micro,2023Q4,606062,230427,48454,45444,135355,459680,11360,70608,109091,70608,0,4493,43.9,13.7,0
UDYAM-TN-07-20-0863618,Micro,2024Q1,557365,216708,48855,35100,77774,378436,10006,57805,100326,57805,0,24164,35.3,13.7,0
UDYAM-TN-07-20-0863618,Micro,2024Q2,829618,263241,57108,50091,113530,483970,38223,72002,149331,72002,0,28142,18.4,13.7,0
UDYAM-TN-07-20-0863618,Micro,2024Q3,546254,197517,64243,27327,93647,382733,16214,60537,98326,60537,0,6244,63.9,13.7,0
UDYAM-TN-07-20-0863618,Micro,2024Q4,491415,229039,48417,48362,63782,389600,23332,68738,88455,68738,0,14742,50.5,13.7,0
UDYAM-TN-24-21-0158976,Small,2022Q1,1836425,581922,185468,149220,348214,1264824,13804,188122,330557,188122,0,52877,68.4,13.8,0
UDYAM-TN-24-21-0158976,Small,2022Q2,1948899,662835,118808,107839,345656,1235138,86742,216406,350802,216406,0,49841,93.7,13.8,0
UDYAM-TN-24-21-0158976,Small,2022Q3,1718613,591752,93220,140063,275709,1100744,2536,188945,309350,188945,0,30828,53.7,13.8,0
UDYAM-TN-24-21-0158976,Small,2022Q4,1259589,447702,144976,78887,291549,963113,6527,172867,226726,172867,0,52157,61.5,13.8,0
UDYAM-TN-24-21-0158976,Small,2023Q1,1910027,868683,119272,187638,475257,1650850,73150,266681,343805,266681,0,912,47.0,13.8,0
UDYAM-TN-24-21-0158976,Small,2023Q2,1695656,837132,86007,107849,422413,1453402,42395,232505,305218,232505,0,82625,51.9,13.8,0
UDYAM-TN-24-21-0158976,Small,2023Q3,1923524,824943,139365,138642,384336,1487286,51314,224658,346234,224658,0,5324,82.3,13.8,0
UDYAM-TN-24-21-0158976,Small,2023Q4,1363633,441195,105356,111150,294260,951960,48423,148232,245454,148232,0,67307,86.0,13.8,0
UDYAM-TN-24-21-0158976,Small,2024Q1,1317187,438879,120579,119874,301915,981247,31224,157609,237094,157609,0,42360,16.0,13.8,0
UDYAM-TN-24-21-0158976,Small,2024Q2,2243230,834625,163735,169127,552871,1720359,24207,260020,403781,260020,0,86999,15.6,13.8,0
UDYAM-TN-24-21-0158976,Small,2024Q3,1690392,708839,95317,115325,322577,1242059,48653,222545,304270,222545,0,38519,89.8,13.8,0
UDYAM-TN-24-21-0158976,Small,2024Q4,1055275,359151,113453,56926,171165,700696,31595,103434,189950,103434,0,42108,46.8,13.8,0
UDYAM-TN-36-22-0756602,Micro,2022Q1,42773,15222,4819,3059,9809,32909,1933,4885,7699,4885,0,391,67.5,4.2,0
UDYAM-TN-36-22-0756602,Micro,2022Q2,70546,33899,4467,6452,16871,61689,3458,10551,12698,10551,0,1310,35.3,4.2,0
UDYAM-TN-36-22-0756602,Micro,2022Q3,43612,19389,2719,2789,5835,30731,1254,4593,7850,4593,0,645,39.0,4.2,0
UDYAM-TN-36-22-0756602,Micro,2022Q4,48137,19591,5690,3408,9085,37774,1807,5630,8665,5630,0,209,72.4,4.2,0
UDYAM-TN-36-22-0756602,Micro,2023Q1,46452,19808,3570,4088,5491,32957,1426,4848,8361,4848,0,710,33.3,4.2,0
UDYAM-TN-36-22-0756602,Micro,2023Q2,58441,25721,3798,2975,14362,46857,259,7637,10519,7637,0,71,59.8,4.2,0
UDYAM-TN-36-22-0756602,Micro,2023Q3,57233,19079,2900,4422,9367,35768,857,6181,10302,6181,0,1088,47.3,4.2,0
UDYAM-TN-36-22-0756602,Micro,2023Q4,44110,16482,4242,3121,7514,31359,1200,5536,7940,5536,0,1311,92.1,4.2,0
UDYAM-TN-36-22-0756602,Micro,2024Q1,54548,21256,4427,4869,6013,36565,1536,6106,9819,6106,0,1569,88.4,4.2,0
UDYAM-TN-36-22-0756602,Micro,2024Q2,53103,22822,5244,4660,12249,44975,403,7219,9558,7219,0,1247,23.6,4.2,0
UDYAM-TN-36-22-0756602,Micro,2024Q3,55995,22572,4355,5298,12022,44246,315,7859,10079,7859,0,10,69.4,4.2,0
UDYAM-TN-36-22-0756602,Micro,2024Q4,40392,16150,4225,3029,9075,32479,1738,5364,7271,5364,0,1442,22.9,4.2,0
UDYAM-TN-36-22-0546661,Micro,2022Q1,229065,81741,17878,12519,30851,142988,5263,25414,41232,25414,0,6128,90.2,13.4,0
UDYAM-TN-36-22-0546661,Micro,2022Q2,355119,146147,23341,18009,84563,272060,6435,40284,63921,40284,0,17700,37.8,13.4,0
UDYAM-TN-36-22-0546661,Micro,2022Q3,242001,79458,27109,23273,32507,162346,10428,28012,43560,28012,0,5385,51.3,13.4,0
UDYAM-TN-36-22-0546661,Micro,2022Q4,236373,100457,19693,19210,44715,184076,1726,31329,42547,31329,0,3164,24.6,13.4,0
UDYAM-TN-36-22-0546661,Micro,2023Q1,239627,90873,14347,23255,58945,187420,1710,28409,43133,28409,0,11033,33.1,13.4,0
UDYAM-TN-36-22-0546661,Micro,2023Q2,356738,110582,29866,33872,82413,256733,13938,37568,64213,37568,0,11754,18.7,13.4,0
UDYAM-TN-36-22-0546661,Micro,2023Q3,269092,100506,22019,23745,62849,209120,12114,33255,48437,33255,0,10660,29.2,13.4,0
UDYAM-TN-36-22-0546661,Micro,2023Q4,228014,71539,18108,12796,37692,140135,7358,20711,41043,20711,0,6396,35.2,13.4,0
UDYAM-TN-36-22-0546661,Micro,2024Q1,281038,97257,15834,16332,42104,171527,6926,26002,50587,26002,0,2499,42.2,13.4,0
UDYAM-TN-36-22-0546661,Micro,2024Q2,262693,116081,17065,22230,36642,192018,10498,29721,47285,29721,0,4622,57.7,13.4,0
UDYAM-TN-36-22-0546661,Micro,2024Q3,251475,87477,19476,24214,54637,185804,146,31889,45266,31889,0,6143,82.0,13.4,0
UDYAM-TN-36-22-0546661,Micro,2024Q4,232012,98907,13343,20521,42932,175702,8601,26394,41762,26394,0,5163,79.0,13.4,0
UDYAM-TN-37-21-0367356,Small,2022Q1,27679550,10008586,1472158,2094026,3540118,17114887,462692,2866564,4982319,2866564,0,1316219,21.2,2.1,0
UDYAM-TN-37-21-0367356,Small,2022Q2,26409917,13086191,2669942,2518131,5051574,23325838,853804,3607111,4753785,3607111,0,908560,45.8,2.1,0
UDYAM-TN-37-21-0367356,Small,2022Q3,22134174,9860973,1769602,2117283,2545961,16293819,333928,2445538,3984151,2445538,0,222740,24.9,2.1,0
UDYAM-TN-37-21-0367356,Small,2022Q4,20731864,9110626,1265560,1181469,3843049,15400704,86802,2575220,3731736,2575220,0,665569,80.3,2.1,0
UDYAM-TN-37-21-0367356,Small,2023Q1,27986152,12745260,2033985,2735438,3682352,21197034,1021300,3595836,5037507,3595836,0,1140255,10.1,2.1,0
UDYAM-TN-37-21-0367356,Small,2023Q2,26252980,11651530,2299779,1852551,6312229,22116090,805215,3232539,4725536,3232539,0,1132415,38.2,2.1,0
UDYAM-TN-37-21-0367356,Small,2023Q3,28939132,13016901,2196224,1991653,6768495,23973273,812877,4041702,5209044,4041702,0,1223605,71.3,2.1,0
UDYAM-TN-37-21-0367356,Small,2023Q4,24785166,11780882,2881089,2233376,4647854,21543201,584833,3862705,4461330,3862705,0,628017,91.5,2.1,0
UDYAM-TN-37-21-0367356,Small,2024Q1,27799149,10104178,2789524,2006674,4422712,19323088,452474,2858998,5003847,2858998,0,977110,31.2,2.1,0
UDYAM-TN-37-21-0367356,Small,2024Q2,30043909,10387487,1572522,1997379,5503580,19460968,842104,3268366,5407904,3268366,0,800434,58.0,2.1,0
UDYAM-TN-37-21-0367356,Small,2024Q3,28416524,9221828,3043300,2405006,5493575,20163710,751321,3003817,5114974,3003817,0,1259435,25.2,2.1,0
UDYAM-TN-37-21-0367356,Small,2024Q4,23271892,9233570,2701007,1962624,2751489,16648691,1103572,2491170,4188941,2491170,0,223364,51.7,2.1,0
UDYAM-TN-17-23-0667378,Micro,2022Q1,382205,158436,32294,19325,85118,295173,6736,50367,68797,50367,0,1889,46.9,6.3,0
UDYAM-TN-17-23-0667378,Micro,2022Q2,463532,200135,37882,27161,106052,371230,13537,54807,83436,54807,0,10335,83.8,6.3,0
UDYAM-TN-17-23-0667378,Micro,2022Q3,366921,121425,40391,20422,91399,273637,5066,41801,66046,41801,0,12803,89.1,6.3,0
UDYAM-TN-17-23-0667378,Micro,2022Q4,246058,98595,19343,21706,54404,194047,24,33840,44290,33840,0,5810,78.4,6.3,0
UDYAM-TN-17-23-0667378,Micro,2023Q1,388995,160723,34997,26431,81778,303930,3465,52831,70019,52831,0,8063,32.5,6.3,0
UDYAM-TN-17-23-0667378,Micro,2023Q2,355437,176890,22968,23915,54744,278517,4930,40219,63979,40219,0,8516,25.1,6.3,0
UDYAM-TN-17-23-0667378,Micro,2023Q3,403573,185451,42156,22434,41502,291543,14428,48179,72643,48179,0,17586,29.3,6.3,0
UDYAM-TN-17-23-0667378,Micro,2023Q4,277656,103401,19818,19979,43552,186750,5516,30964,49978,30964,0,7987,81.3,6.3,0
UDYAM-TN-17-23-0667378,Micro,2024Q1,371990,151750,24477,33217,65909,275353,11846,45217,66958,45217,0,9383,58.7,6.3,0
UDYAM-TN-17-23-0667378,Micro,2024Q2,489372,174360,31929,45659,105502,357449,9002,56218,88087,56218,0,20086,64.1,6.3,0
UDYAM-TN-17-23-0667378,Micro,2024Q3,356830,136497,27570,33802,45261,243130,17721,41993,64229,41993,0,8706,12.3,6.3,0
UDYAM-TN-17-23-0667378,Micro,2024Q4,220142,81880,18110,21850,47679,169520,7918,26048,39625,26048,0,420,27.0,6.3,0
UDYAM-TN-08-22-0319737,Micro,2022Q1,303076,128274,28721,22133,35990,215118,11766,31273,54554,31273,0,12811,63.1,11.9,0
UDYAM-TN-08-22-0319737,Micro,2022Q2,389231,174666,42225,37736,94551,349178,3189,58274,70062,58274,0,4060,58.1,11.9,0
UDYAM-TN-08-22-0319737,Micro,2022Q3,308644,104711,34889,20451,69322,229372,11646,35806,55556,35806,0,10605,34.2,11.9,0
UDYAM-TN-08-22-0319737,Micro,2022Q4,218983,98410,20740,21266,29309,169724,2908,25683,39417,25683,0,9435,71.7,11.9,0
UDYAM-TN-08-22-0319737,Micro,2023Q1,370530,118883,32431,19885,47081,218279,5921,32597,66695,32597,0,5738,39.3,11.9,0
UDYAM-TN-08-22-0319737,Micro,2023Q2,476536,229824,48870,29934,114536,423164,49,68307,85776,68307,0,3048,88.9,11.9,0
UDYAM-TN-08-22-0319737,Micro,2023Q3,395819,122265,29159,29240,53904,234569,849,37152,71247,37152,0,16256,76.2,11.9,0
UDYAM-TN-08-22-0319737,Micro,2023Q4,277187,127430,30286,18974,38332,215023,13639,34984,49894,34984,0,7106,36.2,11.9,0
UDYAM-TN-08-22-0319737,Micro,2024Q1,360610,122617,32804,22534,64178,242133,10110,37202,64910,37202,0,4970,94.4,11.9,0
UDYAM-TN-08-22-0319737,Micro,2024Q2,438737,187628,29592,42026,57914,317160,9471,48930,78973,48930,0,17455,44.8,11.9,0
UDYAM-TN-08-22-0319737,Micro,2024Q3,298873,135787,28182,19921,34343,218232,7141,38530,53797,38530,0,2054,31.8,11.9,0
UDYAM-TN-08-22-0319737,Micro,2024Q4,258708,87128,21536,22936,34253,165853,6915,28377,46567,28377,0,325,85.0,11.9,0
UDYAM-TN-33-23-0798679,Small,2022Q1,4055695,1993912,437155,303953,786808,3521828,41670,590015,730025,590015,0,202660,65.8,4.9,0
UDYAM-TN-33-23-0798679,Small,2022Q2,4815149,2271098,576772,275517,657117,3780504,197607,559121,866727,559121,0,178397,23.6,4.9,0
UDYAM-TN-33-23-0798679,Small,2022Q3,4146555,2012710,233951,321580,420489,2988731,103801,501163,746380,501163,0,71715,61.9,4.9,0
UDYAM-TN-33-23-0798679,Small,2022Q4,2654793,986184,194023,189896,327178,1697280,29175,247041,477863,247041,0,84401,32.0,4.9,0
UDYAM-TN-33-23-0798679,Small,2023Q1,3139041,1345827,254728,211194,431913,2243663,65087,362488,565027,362488,0,155231,51.2,4.9,0
UDYAM-TN-33-23-0798679,Small,2023Q2,5051329,2485517,320961,376467,1237745,4420691,29602,731335,909239,731335,0,75340,86.9,4.9,0
UDYAM-TN-33-23-0798679,Small,2023Q3,3642742,1593321,427612,193587,588762,2803282,146424,483056,655694,483056,0,141649,35.7,4.9,0
UDYAM-TN-33-23-0798679,Small,2023Q4,2590885,808913,302075,193734,483595,1788316,1048,321109,466359,321109,0,28354,62.7,4.9,0
UDYAM-TN-33-23-0798679,Small,2024Q1,3683771,1238159,280798,314632,599147,2432736,86324,373895,663079,373895,0,71778,80.7,4.9,0
UDYAM-TN-33-23-0798679,Small,2024Q2,3493659,1192690,279215,323375,708275,2503555,62355,435048,628859,435048,0,147661,82.2,4.9,0
UDYAM-TN-33-23-0798679,Small,2024Q3,3664539,1292935,201784,263945,857336,2616000,14726,446782,659617,446782,0,179563,65.5,4.9,0
UDYAM-TN-33-23-0798679,Small,2024Q4,2458326,1164008,265567,173183,526066,2128824,100256,309991,442499,309991,0,62513,83.9,4.9,0
UDYAM-TN-35-20-0597945,Medium,2022Q1,77606386,31310082,5715554,7032283,17984622,62042541,605612,11023945,13969149,11023945,0,3032792,52.3,0.3,0
UDYAM-TN-35-20-0597945,Medium,2022Q2,71009825,29244529,8097851,6683053,12089572,56115006,2280537,9094079,12781768,9094079,0,1571555,50.2,0.3,0
UDYAM-TN-35-20-0597945,Medium,2022Q3,75061614,25868680,6673340,4722858,12709988,49974865,996260,7974654,13511090,7974654,0,18403,56.3,0.3,0
UDYAM-TN-35-20-0597945,Medium,2022Q4,62252882,23839693,7446866,4282210,9698992,45267760,434118,8028832,11205519,8028832,0,232380,34.7,0.3,0
UDYAM-TN-35-20-0597945,Medium,2023Q1,65982358,30164448,6968103,6597679,14388773,58119003,1984469,8761017,11876824,8761017,0,871039,41.8,0.3,0
UDYAM-TN-35-20-0597945,Medium,2023Q2,73289218,31714881,4059542,5554314,13336913,54665651,540865,9013577,13192059,9013577,0,1170453,42.2,0.3,0
UDYAM-TN-35-20-0597945,Medium,2023Q3,63235877,29509807,7425109,3523361,13849816,54308094,928335,9106726,11382458,9106726,0,1094276,66.4,0.3,0
UDYAM-TN-35-20-0597945,Medium,2023Q4,54591985,17686386,6515326,5134935,10441416,39778063,199744,6986419,9826557,6986419,0,2272116,31.4,0.3,0
UDYAM-TN-35-20-0597945,Medium,2024Q1,70917414,29520649,6564387,5265899,16741652,58092587,3251564,8916605,12765134,8916605,0,1422880,92.8,0.3,0
UDYAM-TN-35-20-0597945,Medium,2024Q2,73626117,30882696,7910338,7249812,13004547,59047393,2676342,10228754,13252701,10228754,0,2635220,16.6,0.3,0
UDYAM-TN-35-20-0597945,Medium,2024Q3,67728446,21446794,5833494,4107464,10741994,42129746,2051672,7348626,12191120,7348626,0,2696687,83.4,0.3,0
UDYAM-TN-35-20-0597945,Medium,2024Q4,52020292,19067871,3655007,5200107,7555759,35478744,2164877,5698047,9363653,5698047,0,716743,32.3,0.3,0
UDYAM-TN-35-21-0299213,Small,2022Q1,3312145,1611859,351107,236439,551402,2750806,92497,412380,596186,412380,0,34983,64.0,4.6,0
UDYAM-TN-35-21-0299213,Small,2022Q2,3806666,1726777,368478,199107,526523,2820886,53498,414324,685200,414324,0,138528,69.4,4.6,0
UDYAM-TN-35-21-0299213,Small,2022Q3,2954288,1300882,297395,197987,465845,2262108,130505,343581,531772,343581,0,30591,15.1,4.6,0
UDYAM-TN-35-21-0299213,Small,2022Q4,3035317,924337,352046,220300,347084,1843768,34987,295042,546357,295042,0,15548,53.1,4.6,0
UDYAM-TN-35-21-0299213,Small,2023Q1,3237410,1582248,373155,317817,333363,2606582,90842,394293,582734,394293,0,112354,42.8,4.6,0
UDYAM-TN-35-21-0299213,Small,2023Q2,3773584,1526836,427222,298940,873218,3126215,100470,486987,679245,486987,0,28496,13.9,4.6,0
UDYAM-TN-35-21-0299213,Small,2023Q3,3882454,1556127,299966,347839,669837,2873769,24363,444456,698842,444456,0,140398,12.1,4.6,0
UDYAM-TN-35-21-0299213,Small,2023Q4,2276216,955927,120274,151311,363500,1591012,85412,236892,409719,236892,0,63834,90.7,4.6,0
UDYAM-TN-35-21-0299213,Small,2024Q1,3256783,1437862,224096,266210,783683,2711851,116328,443458,586221,443458,0,25010,58.4,4.6,0
UDYAM-TN-35-21-0299213,Small,2024Q2,4454998,1634281,267768,364925,535740,2802714,168298,491278,801900,491278,0,6198,48.0,4.6,0
UDYAM-TN-35-21-0299213,Small,2024Q3,3715922,1408723,308983,203463,493058,2414228,4200,385988,668866,385988,0,142400,17.7,4.6,0
UDYAM-TN-35-21-0299213,Small,2024Q4,2567912,855834,169426,135273,423126,1583660,80210,284563,462224,284563,0,34597,93.3,4.6,0
UDYAM-TN-18-20-0333800,Micro,2022Q1,148036,46721,12306,8783,31636,99446,2171,17522,26647,17522,0,3255,62.4,6.1,0
UDYAM-TN-18-20-0333800,Micro,2022Q2,141869,57315,7256,10597,24405,99573,317,16028,25536,16028,0,3491,43.1,6.1,0
UDYAM-TN-18-20-0333800,Micro,2022Q3,122315,58609,7078,9586,29179,104452,4125,17698,22017,17698,0,3376,50.2,6.1,0
UDYAM-TN-18-20-0333800,Micro,2022Q4,88815,38465,8584,7854,20600,75503,208,11592,15987,11592,0,695,91.4,6.1,0
UDYAM-TN-18-20-0333800,Micro,2023Q1,119404,47755,12462,7090,28436,95743,4083,15654,21493,15654,0,5366,81.7,6.1,0
UDYAM-TN-18-20-0333800,Micro,2023Q2,130864,59243,13460,9652,14929,97283,5876,16607,23555,16607,0,1037,64.6,6.1,0
UDYAM-TN-18-20-0333800,Micro,2023Q3,130886,50855,9931,7259,19363,87408,1831,13835,23559,13835,0,1467,54.3,6.1,0
UDYAM-TN-18-20-0333800,Micro,2023Q4,96164,30721,7574,9144,23040,70479,905,10831,17310,10831,0,4718,43.4,6.1,0
UDYAM-TN-18-20-0333800,Micro,2024Q1,140343,42546,12549,8512,24235,87842,4278,13402,25262,13402,0,580,32.5,6.1,0
UDYAM-TN-18-20-0333800,Micro,2024Q2,125861,38134,8882,10248,12912,70176,5118,10258,22655,10258,0,1071,29.8,6.1,0
UDYAM-TN-18-20-0333800,Micro,2024Q3,109618,44806,12604,6906,22079,86395,1114,13520,19731,13520,0,11,34.9,6.1,0
UDYAM-TN-18-20-0333800,Micro,2024Q4,117408,45958,6552,7866,23849,84225,5467,12518,21133,12518,0,1569,33.4,6.1,0
UDYAM-TN-30-22-0684782,Small,2022Q1,8403443,3085944,911364,479349,1515788,5992446,17390,945468,1512620,945468,0,82610,81.7,7.2,0
UDYAM-TN-30-22-0684782,Small,2022Q2,10298620,3359525,589441,986715,1039902,5975584,458206,1047508,1853752,1047508,0,384213,89.5,7.2,0
UDYAM-TN-30-22-0684782,Small,2022Q3,8789074,3674197,1020745,780762,1266190,6741894,396332,1042427,1582033,1042427,0,341555,10.5,7.2,0
UDYAM-TN-30-22-0684782,Small,2022Q4,6910212,3313866,424395,685439,1332318,5756017,161765,921159,1243838,921159,0,329203,59.6,7.2,0
UDYAM-TN-30-22-0684782,Small,2023Q1,6292228,2983198,323559,418520,1526562,5251839,249342,836856,1132601,836856,0,43943,24.2,7.2,0
UDYAM-TN-30-22-0684782,Small,2023Q2,8383505,4139376,773019,704796,1782999,7400190,390594,1301337,1509031,1301337,0,277033,13.0,7.2,0
UDYAM-TN-30-22-0684782,Small,2023Q3,8579342,3463844,491566,439941,1122178,5517529,294440,971872,1544282,971872,0,264589,78.2,7.2,0
UDYAM-TN-30-22-0684782,Small,2023Q4,5671977,2655214,593116,483638,713423,4445392,165775,792009,1020956,792009,0,196592,48.9,7.2,0
UDYAM-TN-30-22-0684782,Small,2024Q1,6472491,3215555,354171,624052,976949,5170726,74865,854216,1165048,854216,0,91915,13.8,7.2,0
UDYAM-TN-30-22-0684782,Small,2024Q2,9338765,3327575,592024,795464,2005607,6720670,436356,1197853,1680978,1197853,0,29885,71.1,7.2,0
UDYAM-TN-30-22-0684782,Small,2024Q3,7311322,3058120,666872,583341,1512867,5821200,344184,970941,1316038,970941,0,152668,14.4,7.2,0
UDYAM-TN-30-22-0684782,Small,2024Q4,5606756,2489349,643352,388289,781402,4302392,186843,753096,1009216,753096,0,37515,87.3,7.2,0
UDYAM-TN-17-23-0286276,Micro,2022Q1,1415936,529664,144884,82253,328995,1085795,39867,189821,254868,189821,0,24095,14.7,6.9,0
UDYAM-TN-17-23-0286276,Micro,2022Q2,1669633,646088,123464,128209,219881,1117642,32352,171627,300534,171627,0,1691,26.4,6.9,0
UDYAM-TN-17-23-0286276,Micro,2022Q3,1634785,804504,82844,152604,393797,1433749,34519,231600,294261,231600,0,32418,31.8,6.9,0
UDYAM-TN-17-23-0286276,Micro,2022Q4,1195746,361485,92014,59927,231185,744611,39387,132638,215234,132638,0,49218,36.2,6.9,0
UDYAM-TN-17-23-0286276,Micro,2023Q1,1568272,518473,163841,140084,264007,1086404,42047,185839,282289,185839,0,22490,82.1,6.9,0
UDYAM-TN-17-23-0286276,Micro,2023Q2,2141101,935124,108442,177780,447815,1669160,28464,285350,385398,285350,0,14199,46.8,6.9,0
UDYAM-TN-17-23-0286276,Micro,2023Q3,1491349,587233,159382,114601,225443,1086659,36290,174905,268443,174905,0,36345,53.8,6.9,0
UDYAM-TN-17-23-0286276,Micro,2023Q4,1139773,485700,70312,60174,215465,831652,31764,147606,205159,147606,0,20766,19.6,6.9,0
UDYAM-TN-17-23-0286276,Micro,2024Q1,1280530,492774,145495,90181,317635,1046085,17007,160710,230495,160710,0,19681,40.7,6.9,0
UDYAM-TN-17-23-0286276,Micro,2024Q2,1905551,733115,149480,162067,313789,1358451,44390,231704,342999,231704,0,81791,74.5,6.9,0
UDYAM-TN-17-23-0286276,Micro,2024Q3,1478710,445001,98273,124701,191251,859227,54517,123826,266168,123826,0,17018,71.9,6.9,0
UDYAM-TN-17-23-0286276,Micro,2024Q4,1073527,462365,109546,64631,138715,775257,8952,128271,193235,128271,0,32191,46.2,6.9,0
UDYAM-TN-23-23-0185794,Small,2022Q1,1664431,593251,128023,137597,290800,1149670,76209,172405,299598,172405,0,40907,84.2,3.3,0
UDYAM-TN-23-23-0185794,Small,2022Q2,1841351,632086,117752,94164,457273,1301275,68649,192957,331443,192957,0,31477,62.0,3.3,0
UDYAM-TN-23-23-0185794,Small,2022Q3,1518457,477673,106492,87489,282948,954602,5148,141217,273322,141217,0,46525,90.0,3.3,0
UDYAM-TN-23-23-0185794,Small,2022Q4,1209479,433344,141717,60985,194203,830249,55372,144234,217706,144234,0,22911,90.4,3.3,0
UDYAM-TN-23-23-0185794,Small,2023Q1,1589420,794142,83896,126614,205104,1209756,68814,177245,286096,177245,0,54070,63.8,3.3,0
UDYAM-TN-23-23-0185794,Small,2023Q2,2055750,967463,109389,195273,409015,1681140,41401,250618,370035,250618,0,25032,87.1,3.3,0
UDYAM-TN-23-23-0185794,Small,2023Q3,1618817,508459,132425,95206,341298,1077388,75290,167849,291387,167849,0,6098,60.6,3.3,0
UDYAM-TN-23-23-0185794,Small,2023Q4,1028387,513480,100575,67030,248419,929505,17817,138831,185110,138831,0,19785,60.8,3.3,0
UDYAM-TN-23-23-0185794,Small,2024Q1,1412261,673243,111087,101737,256990,1143057,32760,174319,254207,174319,0,1712,63.3,3.3,0
UDYAM-TN-23-23-0185794,Small,2024Q2,1478556,652029,132182,127140,341772,1253123,40078,223821,266140,223821,0,29156,82.8,3.3,0
UDYAM-TN-23-23-0185794,Small,2024Q3,1173154,352922,100823,86321,174752,714817,8176,115967,211168,115967,0,57946,87.3,3.3,0
